order_item_sk,order_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,product_sk,quantity,unit_price,discount_amount,line_total
13302,490,1384,1,,,2,1,15000.0,750.0,14250.0
13303,447,564,1,,1751,1,2,12000.0,1200.0,22800.0
13304,339,1405,1,,2607,2,2,15000.0,600.0,29400.0
13305,408,188,1,,,1,1,10800.0,1080.0,9720.0
13306,408,188,1,,,2,2,15000.0,0.0,30000.0
13307,298,1496,2,3,2761,2,3,13500.0,810.0,39690.0
13308,280,1360,2,1,1656,1,2,12000.0,2400.0,21600.0
13309,280,1360,2,1,1656,1,3,10800.0,648.0,31752.0
13310,19,622,2,4,302,2,3,15000.0,4500.0,40500.0
13311,239,386,1,,2826,2,2,13500.0,540.0,26460.0
13312,398,214,2,3,2201,2,2,15000.0,1500.0,28500.0
13313,398,214,2,3,2201,2,3,15000.0,2250.0,42750.0
13314,398,214,2,3,2201,1,1,13200.0,0.0,13200.0
13315,25,895,1,,2489,1,1,12000.0,1200.0,10800.0
13316,502,837,2,3,1680,1,3,12000.0,1800.0,34200.0
13317,621,829,2,1,2473,1,2,12000.0,480.0,23520.0
13318,507,1037,1,,1548,2,2,15000.0,0.0,30000.0
13319,507,1037,1,,1548,1,2,13200.0,1320.0,25080.0
13320,441,1059,2,1,38,1,3,12000.0,3600.0,32400.0
13321,411,66,1,,,2,1,15000.0,300.0,14700.0
13322,158,939,2,2,2745,1,1,10800.0,216.0,10584.0
13323,500,489,2,3,,1,3,12600.0,3780.0,34020.0
13324,500,489,2,3,,1,3,13200.0,3960.0,35640.0
13325,15,1208,2,1,2317,2,2,15000.0,1500.0,28500.0
13326,544,1172,2,4,1579,2,1,16500.0,825.0,15675.0
13327,17,75,2,4,327,2,1,15000.0,300.0,14700.0
13328,572,573,2,4,,1,1,12000.0,600.0,11400.0
13329,264,612,1,,679,2,3,15750.0,2362.5,44887.5
13330,301,1184,2,4,1226,1,2,10800.0,1080.0,20520.0
13331,356,119,2,4,,2,1,15000.0,0.0,15000.0
13332,356,119,2,4,,1,1,12000.0,0.0,12000.0
13333,149,21,2,4,2749,1,3,12000.0,3600.0,32400.0
13334,149,21,2,4,2749,1,3,12000.0,3600.0,32400.0
13335,313,1179,2,2,,1,3,12000.0,0.0,36000.0
13336,222,1259,1,,1351,2,3,15750.0,2362.5,44887.5
13337,248,234,2,3,3041,1,1,12000.0,600.0,11400.0
13338,248,234,2,3,3041,1,3,12000.0,1800.0,34200.0
13339,575,354,1,,128,1,1,12000.0,240.0,11760.0
13340,575,354,1,,128,2,2,13500.0,1350.0,25650.0
13341,30,1395,1,,731,2,2,15000.0,0.0,30000.0
13342,27,368,2,1,192,1,2,12000.0,480.0,23520.0
13343,476,1436,1,,2714,2,2,13500.0,0.0,27000.0
13344,98,224,2,2,2423,2,1,16500.0,1650.0,14850.0
13345,98,224,2,2,2423,1,1,12600.0,0.0,12600.0
13346,382,447,2,1,1210,2,2,15000.0,600.0,29400.0
13347,317,1116,1,,1251,1,3,12000.0,1800.0,34200.0
13348,580,2,1,,3201,2,1,15000.0,0.0,15000.0
13349,498,1070,2,4,2005,2,3,15000.0,0.0,45000.0
13350,28,540,1,,2141,2,2,15000.0,1500.0,28500.0
13351,28,540,1,,2141,2,3,15750.0,0.0,47250.0
13352,356,296,1,,33,2,3,15750.0,4725.0,42525.0
13353,356,296,1,,33,2,2,15000.0,1500.0,28500.0
13354,124,1258,2,4,611,1,2,13200.0,2640.0,23760.0
13355,377,694,2,3,1286,2,2,15750.0,630.0,30870.0
13356,535,548,1,,2205,2,2,15000.0,3000.0,27000.0
13357,182,725,1,,678,1,3,10800.0,3240.0,29160.0
13358,581,843,2,4,933,2,3,15000.0,2250.0,42750.0
13359,309,181,1,,2651,1,3,10800.0,1620.0,30780.0
13360,456,881,2,1,3025,2,2,16500.0,0.0,33000.0
13361,336,813,1,,356,2,2,15000.0,600.0,29400.0
13362,287,1245,1,,2013,1,1,12000.0,1200.0,10800.0
13363,600,183,1,,2841,1,3,12000.0,0.0,36000.0
13364,175,1266,1,,132,1,1,10800.0,1080.0,9720.0
13365,74,1287,1,,1996,1,3,12000.0,0.0,36000.0
13366,74,1287,1,,1996,1,1,12000.0,1200.0,10800.0
13367,287,773,1,,1620,2,2,15000.0,3000.0,27000.0
13368,287,773,1,,1620,2,1,15000.0,1500.0,13500.0
13369,577,829,2,2,1441,2,1,13500.0,0.0,13500.0
13370,384,666,2,4,3112,2,2,13500.0,1350.0,25650.0
13371,326,331,1,,279,2,3,15750.0,945.0,46305.0
13372,81,1457,2,2,1265,1,2,13200.0,528.0,25872.0
13373,368,763,1,,247,1,2,12000.0,2400.0,21600.0
13374,601,149,2,3,1430,2,1,15000.0,300.0,14700.0
13375,637,1003,1,,521,1,3,12000.0,0.0,36000.0
13376,515,1039,2,1,2012,2,2,15000.0,1500.0,28500.0
13377,7,1415,1,,2197,1,3,12000.0,720.0,35280.0
13378,156,292,1,,457,2,3,15750.0,0.0,47250.0
13379,374,405,1,,2189,1,3,10800.0,1620.0,30780.0
13380,318,157,2,1,567,1,3,12000.0,0.0,36000.0
13381,509,236,1,,813,2,3,16500.0,0.0,49500.0
13382,94,1178,2,4,2867,1,1,12000.0,1200.0,10800.0
13383,441,819,2,3,,2,3,13500.0,810.0,39690.0
13384,259,550,1,,2610,1,3,12000.0,0.0,36000.0
13385,508,1430,1,,1528,1,3,12000.0,3600.0,32400.0
13386,508,1430,1,,1528,2,1,15000.0,750.0,14250.0
13387,443,1356,1,,2839,1,3,12000.0,3600.0,32400.0
13388,378,868,1,,2399,1,2,12600.0,504.0,24696.0
13389,378,868,1,,2399,1,3,12000.0,720.0,35280.0
13390,511,586,1,,,2,1,16500.0,0.0,16500.0
13391,68,401,1,,2053,1,1,12000.0,240.0,11760.0
13392,560,1161,1,,426,2,1,15750.0,315.0,15435.0
13393,166,1077,1,,1305,2,3,13500.0,2025.0,38475.0
13394,256,1145,2,4,355,2,3,15000.0,4500.0,40500.0
13395,590,971,2,4,134,1,2,12000.0,480.0,23520.0
13396,14,473,1,,1645,2,1,15750.0,1575.0,14175.0
13397,282,749,1,,1278,2,1,15000.0,0.0,15000.0
13398,479,1261,2,2,1083,1,1,12000.0,600.0,11400.0
13399,396,1074,1,,,1,1,12000.0,240.0,11760.0
13400,396,1074,1,,,2,2,15000.0,600.0,29400.0
13401,396,1074,1,,,1,2,12600.0,2520.0,22680.0
13402,244,998,1,,1711,1,2,12600.0,504.0,24696.0
13403,124,861,1,,4,2,1,15000.0,300.0,14700.0
13404,124,861,1,,4,2,2,15750.0,3150.0,28350.0
13405,232,597,1,,889,2,3,15000.0,0.0,45000.0
13406,232,597,1,,889,2,2,13500.0,540.0,26460.0
13407,479,558,1,,,2,2,15000.0,600.0,29400.0
13408,69,651,1,,962,2,2,15000.0,3000.0,27000.0
13409,255,839,2,4,133,1,2,12000.0,0.0,24000.0
13410,347,1361,2,2,2695,1,3,12000.0,1800.0,34200.0
13411,188,1048,1,,1683,1,1,12000.0,0.0,12000.0
13412,188,1048,1,,1683,2,1,16500.0,1650.0,14850.0
13413,188,1048,1,,1683,1,3,12600.0,756.0,37044.0
13414,114,420,1,,2657,1,2,12600.0,0.0,25200.0
13415,114,420,1,,2657,1,3,12000.0,0.0,36000.0
13416,29,1136,2,1,,2,2,15000.0,0.0,30000.0
13417,30,665,2,1,2340,2,2,15000.0,0.0,30000.0
13418,291,1244,1,,2496,1,3,12000.0,720.0,35280.0
13419,182,413,1,,132,1,1,12000.0,240.0,11760.0
13420,379,61,1,,1256,1,2,12600.0,1260.0,23940.0
13421,613,995,1,,614,1,1,12600.0,630.0,11970.0
13422,337,566,2,3,823,1,2,12000.0,0.0,24000.0
13423,337,566,2,3,823,1,2,12000.0,2400.0,21600.0
13424,337,566,2,3,823,2,2,16500.0,3300.0,29700.0
13425,242,739,1,,2289,2,1,15750.0,787.5,14962.5
13426,281,400,2,3,198,2,3,13500.0,2025.0,38475.0
13427,82,613,2,1,1279,1,1,12600.0,630.0,11970.0
13428,169,632,1,,,2,3,15000.0,0.0,45000.0
13429,44,233,1,,2263,2,3,15000.0,4500.0,40500.0
13430,44,233,1,,2263,2,3,15750.0,0.0,47250.0
13431,52,1104,1,,2541,1,3,10800.0,1620.0,30780.0
13432,545,101,1,,226,1,3,12000.0,0.0,36000.0
13433,545,101,1,,226,1,2,12000.0,1200.0,22800.0
13434,545,101,1,,226,2,3,15000.0,2250.0,42750.0
13435,157,1025,1,,,1,2,12000.0,480.0,23520.0
13436,452,1467,1,,2520,2,3,15000.0,0.0,45000.0
13437,452,1467,1,,2520,1,2,12000.0,1200.0,22800.0
13438,159,946,1,,742,1,2,13200.0,2640.0,23760.0
13439,375,1229,2,3,1981,1,3,12000.0,720.0,35280.0
13440,438,1477,2,4,414,1,3,10800.0,1620.0,30780.0
13441,503,341,1,,248,1,1,12000.0,1200.0,10800.0
13442,503,341,1,,248,1,1,12600.0,252.0,12348.0
13443,503,341,1,,248,2,1,15000.0,750.0,14250.0
13444,428,1392,1,,1557,2,1,16500.0,0.0,16500.0
13445,156,1500,1,,1803,2,2,15750.0,3150.0,28350.0
13446,156,1500,1,,1803,1,3,12000.0,0.0,36000.0
13447,156,1500,1,,1803,2,1,15750.0,0.0,15750.0
13448,408,564,2,4,2069,1,3,12000.0,3600.0,32400.0
13449,50,595,1,,2257,1,1,12000.0,240.0,11760.0
13450,50,595,1,,2257,2,2,15750.0,3150.0,28350.0
13451,278,893,1,,1376,1,3,10800.0,3240.0,29160.0
13452,278,893,1,,1376,2,3,15000.0,900.0,44100.0
13453,80,760,2,2,1892,2,1,15000.0,0.0,15000.0
13454,155,1223,1,,2713,1,1,12000.0,240.0,11760.0
13455,222,981,2,1,3159,1,2,13200.0,2640.0,23760.0
13456,330,392,2,3,674,1,3,10800.0,3240.0,29160.0
13457,196,624,1,,1194,1,3,12000.0,1800.0,34200.0
13458,401,375,1,,641,2,2,15750.0,0.0,31500.0
13459,44,514,1,,2685,2,3,15000.0,2250.0,42750.0
13460,184,295,2,3,,1,3,13200.0,792.0,38808.0
13461,15,1173,1,,3097,1,3,10800.0,648.0,31752.0
13462,161,1493,2,3,2713,1,2,10800.0,2160.0,19440.0
13463,427,712,1,,807,2,1,13500.0,1350.0,12150.0
13464,427,712,1,,807,2,1,15000.0,0.0,15000.0
13465,253,1455,1,,1580,2,1,13500.0,1350.0,12150.0
13466,398,691,1,,1016,2,2,15750.0,0.0,31500.0
13467,241,1445,2,2,854,1,3,12000.0,3600.0,32400.0
13468,241,1445,2,2,854,2,2,15750.0,0.0,31500.0
13469,181,1451,2,3,1900,1,2,12000.0,0.0,24000.0
13470,448,236,1,,1474,2,2,13500.0,2700.0,24300.0
13471,563,49,1,,784,2,2,15000.0,0.0,30000.0
13472,225,935,1,,2118,1,1,10800.0,540.0,10260.0
13473,63,1364,1,,1369,2,3,15750.0,2362.5,44887.5
13474,196,903,1,,803,1,1,12000.0,600.0,11400.0
13475,461,966,1,,2988,2,2,15000.0,0.0,30000.0
13476,366,433,1,,182,2,3,15000.0,0.0,45000.0
13477,620,1248,2,3,2330,2,1,15000.0,750.0,14250.0
13478,494,519,2,3,1375,2,1,15000.0,1500.0,13500.0
13479,50,286,2,4,2524,2,3,13500.0,0.0,40500.0
13480,135,391,2,2,676,1,1,12000.0,240.0,11760.0
13481,135,391,2,2,676,1,2,12000.0,2400.0,21600.0
13482,106,1445,2,2,824,1,3,10800.0,1620.0,30780.0
13483,161,547,1,,2664,1,1,12000.0,1200.0,10800.0
13484,552,1093,2,3,2493,1,1,12000.0,1200.0,10800.0
13485,552,1093,2,3,2493,1,3,12000.0,3600.0,32400.0
13486,596,1482,1,,2523,1,1,12000.0,1200.0,10800.0
13487,351,1395,1,,1117,1,2,10800.0,1080.0,20520.0
13488,630,912,2,2,2657,1,2,12000.0,480.0,23520.0
13489,106,311,1,,2640,1,2,12000.0,2400.0,21600.0
13490,106,311,1,,2640,2,2,15000.0,600.0,29400.0
13491,622,516,1,,181,1,2,12600.0,504.0,24696.0
13492,182,164,1,,2660,1,1,12600.0,1260.0,11340.0
13493,12,918,2,3,200,2,1,15000.0,1500.0,13500.0
13494,349,893,2,2,2303,2,1,15000.0,750.0,14250.0
13495,515,797,1,,1835,1,1,12000.0,1200.0,10800.0
13496,441,1046,2,4,,1,2,12000.0,2400.0,21600.0
13497,512,618,1,,,2,2,15000.0,3000.0,27000.0
13498,183,995,2,4,788,2,2,15750.0,630.0,30870.0
13499,475,400,1,,1648,2,1,15750.0,787.5,14962.5
13500,455,920,1,,238,1,2,12600.0,1260.0,23940.0
13501,455,920,1,,238,1,2,10800.0,1080.0,20520.0
13502,455,920,1,,238,1,2,12000.0,0.0,24000.0
13503,570,58,2,1,345,2,3,15000.0,0.0,45000.0
13504,570,58,2,1,345,1,2,13200.0,1320.0,25080.0
13505,14,1275,1,,1392,2,1,16500.0,825.0,15675.0
13506,373,1362,1,,2549,2,2,15000.0,0.0,30000.0
13507,373,1362,1,,2549,1,2,12000.0,2400.0,21600.0
13508,39,1,1,,2743,1,2,12000.0,0.0,24000.0
13509,249,795,1,,2558,1,1,12000.0,0.0,12000.0
13510,40,1306,2,3,792,2,2,13500.0,540.0,26460.0
13511,40,1306,2,3,792,1,1,12600.0,1260.0,11340.0
13512,485,681,1,,492,2,2,15000.0,0.0,30000.0
13513,583,1162,2,2,,1,2,12000.0,0.0,24000.0
13514,583,1162,2,2,,2,1,13500.0,270.0,13230.0
13515,188,1204,2,4,691,1,1,12000.0,1200.0,10800.0
13516,113,1442,2,1,2004,2,2,13500.0,1350.0,25650.0
13517,434,1216,2,3,2460,1,2,12000.0,480.0,23520.0
13518,122,1400,2,1,3196,1,2,12000.0,1200.0,22800.0
13519,471,61,1,,586,2,1,15000.0,300.0,14700.0
13520,532,298,1,,2049,2,3,16500.0,990.0,48510.0
13521,532,298,1,,2049,2,1,15000.0,1500.0,13500.0
13522,532,298,1,,2049,2,3,13500.0,2025.0,38475.0
13523,391,903,2,1,2548,2,1,15000.0,300.0,14700.0
13524,391,903,2,1,2548,1,1,12000.0,600.0,11400.0
13525,570,739,1,,903,1,2,12600.0,1260.0,23940.0
13526,570,739,1,,903,1,1,12000.0,0.0,12000.0
13527,424,1339,2,2,2401,2,1,16500.0,1650.0,14850.0
13528,424,1339,2,2,2401,1,2,12000.0,480.0,23520.0
13529,215,615,1,,2612,2,2,13500.0,0.0,27000.0
13530,322,1192,1,,2664,2,2,15000.0,1500.0,28500.0
13531,322,1192,1,,2664,1,3,12000.0,3600.0,32400.0
13532,36,1291,1,,229,1,2,10800.0,432.0,21168.0
13533,436,1459,1,,72,1,2,12000.0,480.0,23520.0
13534,333,541,1,,,1,3,13200.0,1980.0,37620.0
13535,333,541,1,,,1,1,12000.0,1200.0,10800.0
13536,362,797,1,,2548,1,3,12000.0,0.0,36000.0
13537,51,537,2,2,2577,1,1,12000.0,600.0,11400.0
13538,411,1396,1,,1067,1,3,12000.0,720.0,35280.0
13539,420,1160,1,,485,1,1,12000.0,0.0,12000.0
13540,502,884,1,,1150,1,3,12000.0,0.0,36000.0
13541,475,1209,2,4,107,2,3,15000.0,4500.0,40500.0
13542,475,1209,2,4,107,2,1,15750.0,315.0,15435.0
13543,139,1174,1,,,1,3,10800.0,0.0,32400.0
13544,139,1174,1,,,2,3,15000.0,900.0,44100.0
13545,139,1174,1,,,1,1,12000.0,1200.0,10800.0
13546,203,1159,2,1,837,2,3,15750.0,945.0,46305.0
13547,194,889,1,,1637,2,2,15000.0,600.0,29400.0
13548,339,667,1,,910,2,1,15000.0,0.0,15000.0
13549,469,1314,2,2,,1,2,12600.0,1260.0,23940.0
13550,372,1133,1,,641,1,3,12000.0,3600.0,32400.0
13551,242,1348,1,,807,2,1,15750.0,0.0,15750.0
13552,53,1016,1,,1669,1,1,12000.0,600.0,11400.0
13553,480,53,2,3,437,1,1,10800.0,0.0,10800.0
13554,334,229,1,,3160,1,1,12600.0,252.0,12348.0
13555,79,794,1,,771,1,1,12000.0,240.0,11760.0
13556,5,462,2,1,932,2,2,15000.0,0.0,30000.0
13557,50,1240,1,,595,1,2,12000.0,0.0,24000.0
13558,618,681,2,1,2216,1,1,12000.0,240.0,11760.0
13559,213,522,1,,1514,1,3,12000.0,3600.0,32400.0
13560,604,262,1,,1946,1,1,12000.0,1200.0,10800.0
13561,238,543,1,,2643,1,3,12600.0,3780.0,34020.0
13562,371,451,1,,,2,1,15000.0,300.0,14700.0
13563,269,905,1,,2425,1,2,12000.0,1200.0,22800.0
13564,94,360,1,,1847,1,1,12000.0,240.0,11760.0
13565,596,956,2,2,158,1,3,12000.0,1800.0,34200.0
13566,455,295,1,,275,1,2,12000.0,0.0,24000.0
13567,428,129,1,,438,1,1,12000.0,0.0,12000.0
13568,517,412,2,4,54,1,3,10800.0,3240.0,29160.0
13569,431,5,1,,,1,3,13200.0,792.0,38808.0
13570,431,5,1,,,1,1,12000.0,240.0,11760.0
13571,471,1252,2,4,781,2,1,15000.0,0.0,15000.0
13572,294,968,2,1,950,1,2,12000.0,0.0,24000.0
13573,178,313,1,,1115,2,2,15000.0,1500.0,28500.0
13574,178,313,1,,1115,1,2,13200.0,2640.0,23760.0
13575,376,967,1,,23,2,3,15000.0,4500.0,40500.0
13576,394,805,2,1,889,1,1,12000.0,1200.0,10800.0
13577,266,1271,1,,2945,1,1,12000.0,1200.0,10800.0
13578,266,1271,1,,2945,1,2,12000.0,0.0,24000.0
13579,266,1271,1,,2945,1,3,12600.0,1890.0,35910.0
13580,113,1040,2,1,978,2,2,15000.0,600.0,29400.0
13581,97,1118,2,3,2138,2,1,16500.0,330.0,16170.0
13582,97,1118,2,3,2138,1,3,10800.0,0.0,32400.0
13583,97,1118,2,3,2138,2,1,13500.0,1350.0,12150.0
13584,299,135,2,1,,1,1,12600.0,630.0,11970.0
13585,299,135,2,1,,1,3,13200.0,792.0,38808.0
13586,299,135,2,1,,1,1,12000.0,1200.0,10800.0
13587,607,138,1,,2669,1,1,12000.0,0.0,12000.0
13588,461,1163,1,,1178,2,1,16500.0,0.0,16500.0
13589,195,1318,1,,,1,2,12000.0,0.0,24000.0
13590,454,1332,1,,331,2,2,15000.0,1500.0,28500.0
13591,613,424,1,,1512,2,2,15000.0,600.0,29400.0
13592,613,424,1,,1512,2,1,15750.0,1575.0,14175.0
13593,601,350,2,3,3009,1,2,12000.0,2400.0,21600.0
13594,612,731,1,,610,1,1,12000.0,0.0,12000.0
13595,612,731,1,,610,2,2,13500.0,0.0,27000.0
13596,612,731,1,,610,1,2,12600.0,2520.0,22680.0
13597,155,557,2,2,2802,2,3,16500.0,990.0,48510.0
13598,155,557,2,2,2802,1,3,10800.0,0.0,32400.0
13599,155,557,2,2,2802,1,3,13200.0,3960.0,35640.0
13600,473,1174,2,1,759,1,2,12600.0,504.0,24696.0
13601,370,745,1,,317,2,1,16500.0,825.0,15675.0
13602,370,745,1,,317,2,2,15750.0,3150.0,28350.0
13603,370,745,1,,317,1,1,12000.0,240.0,11760.0
13604,533,492,1,,2832,1,3,12000.0,3600.0,32400.0
13605,134,835,2,4,1583,2,1,16500.0,330.0,16170.0
13606,134,835,2,4,1583,1,1,12600.0,1260.0,11340.0
13607,190,196,1,,1000,1,3,12000.0,720.0,35280.0
13608,175,1468,2,2,,2,2,13500.0,2700.0,24300.0
13609,175,1468,2,2,,2,1,15000.0,1500.0,13500.0
13610,134,19,2,2,1263,1,1,12000.0,240.0,11760.0
13611,134,19,2,2,1263,2,2,13500.0,540.0,26460.0
13612,403,1042,1,,,1,3,12000.0,3600.0,32400.0
13613,382,495,1,,1066,2,1,15000.0,0.0,15000.0
13614,387,743,2,1,2679,2,2,15000.0,3000.0,27000.0
13615,7,505,2,2,2317,2,3,15750.0,0.0,47250.0
13616,7,505,2,2,2317,1,3,12000.0,720.0,35280.0
13617,123,474,1,,2959,1,3,12000.0,0.0,36000.0
13618,229,51,1,,2493,1,1,10800.0,0.0,10800.0
13619,229,51,1,,2493,2,2,13500.0,1350.0,25650.0
13620,278,882,1,,2520,1,3,12000.0,1800.0,34200.0
13621,389,77,2,1,1758,2,2,15000.0,1500.0,28500.0
13622,389,77,2,1,1758,1,2,12600.0,2520.0,22680.0
13623,241,348,2,4,,1,3,10800.0,1620.0,30780.0
13624,241,348,2,4,,1,3,12000.0,3600.0,32400.0
13625,153,1381,1,,740,1,3,12000.0,720.0,35280.0
13626,153,1381,1,,740,1,2,12000.0,0.0,24000.0
13627,153,1381,1,,740,1,2,12000.0,0.0,24000.0
13628,156,552,1,,43,1,1,12600.0,252.0,12348.0
13629,591,1184,1,,,1,2,13200.0,0.0,26400.0
13630,125,873,1,,1022,1,3,12000.0,1800.0,34200.0
13631,98,744,1,,2533,2,2,15000.0,3000.0,27000.0
13632,212,284,2,4,300,1,3,12000.0,1800.0,34200.0
13633,200,858,2,4,1832,1,2,12000.0,1200.0,22800.0
13634,200,858,2,4,1832,2,3,15750.0,4725.0,42525.0
13635,457,462,1,,1640,1,2,12000.0,480.0,23520.0
13636,448,1489,2,4,1582,1,3,12000.0,1800.0,34200.0
13637,123,954,2,4,3046,1,3,12000.0,1800.0,34200.0
13638,331,897,2,2,2715,1,3,12000.0,0.0,36000.0
13639,331,897,2,2,2715,2,3,15000.0,900.0,44100.0
13640,87,715,1,,,2,2,15750.0,1575.0,29925.0
13641,87,715,1,,,2,2,15000.0,0.0,30000.0
13642,87,715,1,,,1,3,12600.0,1890.0,35910.0
13643,102,498,1,,2279,1,3,12000.0,720.0,35280.0
13644,548,971,1,,325,1,1,13200.0,264.0,12936.0
13645,548,971,1,,325,2,2,15000.0,0.0,30000.0
13646,183,878,2,4,3001,2,3,16500.0,0.0,49500.0
13647,491,16,2,3,1292,1,1,12000.0,0.0,12000.0
13648,121,1491,2,2,301,2,3,15000.0,0.0,45000.0
13649,121,1491,2,2,301,1,2,12000.0,1200.0,22800.0
13650,493,404,2,1,31,2,2,15750.0,3150.0,28350.0
13651,557,177,1,,2067,2,3,15000.0,900.0,44100.0
13652,240,1445,1,,693,1,2,12000.0,2400.0,21600.0
13653,91,409,1,,1004,2,3,15000.0,2250.0,42750.0
13654,89,1073,2,4,827,2,1,15000.0,1500.0,13500.0
13655,155,692,2,4,2973,1,2,12000.0,2400.0,21600.0
13656,157,1230,1,,554,2,1,13500.0,675.0,12825.0
13657,275,1488,1,,1364,1,1,10800.0,1080.0,9720.0
13658,275,1488,1,,1364,1,2,12000.0,1200.0,22800.0
13659,419,1203,1,,,2,2,13500.0,540.0,26460.0
13660,419,1203,1,,,2,2,15750.0,0.0,31500.0
13661,495,46,1,,2644,1,1,10800.0,0.0,10800.0
13662,622,757,1,,846,2,3,15000.0,0.0,45000.0
13663,33,248,1,,2560,1,1,12000.0,1200.0,10800.0
13664,419,1107,2,3,1406,2,1,13500.0,1350.0,12150.0
13665,223,1158,2,3,1761,1,1,12600.0,1260.0,11340.0
13666,414,102,1,,911,1,2,12000.0,480.0,23520.0
13667,414,102,1,,911,2,1,15000.0,1500.0,13500.0
13668,522,1250,1,,772,1,2,12600.0,2520.0,22680.0
13669,3,100,2,4,1994,1,1,12000.0,0.0,12000.0
13670,106,40,1,,1985,1,3,12000.0,3600.0,32400.0
13671,106,40,1,,1985,1,3,10800.0,3240.0,29160.0
13672,445,956,1,,2035,2,3,15000.0,4500.0,40500.0
13673,409,1463,1,,866,2,3,15750.0,2362.5,44887.5
13674,451,1247,2,2,823,1,1,12000.0,240.0,11760.0
13675,535,356,1,,2534,1,3,10800.0,3240.0,29160.0
13676,126,69,1,,1124,2,1,15750.0,1575.0,14175.0
13677,228,1428,2,2,1070,1,2,13200.0,528.0,25872.0
13678,90,1015,1,,451,1,1,12000.0,600.0,11400.0
13679,90,1015,1,,451,2,3,16500.0,0.0,49500.0
13680,411,57,1,,144,2,3,16500.0,4950.0,44550.0
13681,608,864,1,,1315,1,2,12000.0,1200.0,22800.0
13682,608,864,1,,1315,1,3,13200.0,3960.0,35640.0
13683,48,1175,1,,,1,1,13200.0,1320.0,11880.0
13684,583,981,1,,450,2,1,15000.0,0.0,15000.0
13685,583,981,1,,450,1,3,12000.0,3600.0,32400.0
13686,118,585,1,,2737,1,1,12000.0,0.0,12000.0
13687,174,1317,1,,1250,1,2,12600.0,0.0,25200.0
13688,233,798,2,4,550,2,3,15750.0,2362.5,44887.5
13689,233,798,2,4,550,1,1,12000.0,1200.0,10800.0
13690,233,149,1,,2116,1,1,12000.0,1200.0,10800.0
13691,527,690,1,,743,1,2,12000.0,1200.0,22800.0
13692,206,1384,1,,1471,1,3,12600.0,1890.0,35910.0
13693,341,750,2,1,2840,1,2,12000.0,480.0,23520.0
13694,341,750,2,1,2840,1,1,12000.0,0.0,12000.0
13695,341,750,2,1,2840,2,2,13500.0,2700.0,24300.0
13696,522,874,2,3,652,2,3,15000.0,900.0,44100.0
13697,425,282,1,,686,1,3,12600.0,3780.0,34020.0
13698,561,75,2,1,2630,1,2,13200.0,2640.0,23760.0
13699,62,994,1,,2243,1,2,10800.0,0.0,21600.0
13700,89,634,1,,2063,1,1,12000.0,1200.0,10800.0
13701,477,748,1,,908,2,3,15000.0,4500.0,40500.0
13702,68,835,2,2,267,2,2,13500.0,2700.0,24300.0
13703,307,11,1,,1548,1,2,12600.0,2520.0,22680.0
13704,131,688,1,,2255,1,3,12600.0,3780.0,34020.0
13705,637,1460,1,,,2,3,15000.0,0.0,45000.0
13706,612,1406,1,,2625,1,3,12600.0,756.0,37044.0
13707,194,334,2,1,2497,1,2,10800.0,432.0,21168.0
13708,261,880,1,,605,1,2,10800.0,1080.0,20520.0
13709,15,814,2,4,2468,2,3,16500.0,990.0,48510.0
13710,93,1162,1,,1153,2,2,15000.0,3000.0,27000.0
13711,388,867,2,3,2190,2,2,15000.0,0.0,30000.0
13712,388,867,2,3,2190,2,2,15000.0,600.0,29400.0
13713,37,682,2,1,1242,2,2,15000.0,1500.0,28500.0
13714,85,294,1,,72,2,1,13500.0,0.0,13500.0
13715,85,294,1,,72,2,2,15750.0,1575.0,29925.0
13716,85,294,1,,72,2,2,15000.0,0.0,30000.0
13717,493,1061,2,4,286,2,1,16500.0,330.0,16170.0
13718,614,601,2,4,79,1,2,12600.0,1260.0,23940.0
13719,98,676,1,,2902,1,1,12000.0,1200.0,10800.0
13720,250,232,1,,401,2,3,15750.0,945.0,46305.0
13721,250,232,1,,401,1,1,12600.0,630.0,11970.0
13722,250,232,1,,401,2,3,15000.0,4500.0,40500.0
13723,8,417,1,,2723,1,2,12000.0,480.0,23520.0
13724,306,393,1,,2163,1,3,12000.0,1800.0,34200.0
13725,374,556,2,4,1036,1,3,12000.0,720.0,35280.0
13726,278,1029,2,4,2611,2,2,15750.0,0.0,31500.0
13727,559,588,1,,,1,1,12000.0,240.0,11760.0
13728,210,980,2,2,1136,1,2,12000.0,2400.0,21600.0
13729,333,118,1,,3189,2,2,16500.0,1650.0,31350.0
13730,414,677,1,,2433,1,3,12600.0,3780.0,34020.0
13731,415,26,1,,2251,1,2,12000.0,2400.0,21600.0
13732,596,315,1,,589,2,1,15000.0,300.0,14700.0
13733,596,315,1,,589,2,2,13500.0,540.0,26460.0
13734,596,315,1,,589,2,2,15000.0,0.0,30000.0
13735,547,867,1,,505,2,3,15750.0,0.0,47250.0
13736,446,147,2,1,1533,1,3,13200.0,792.0,38808.0
13737,419,169,2,3,78,2,3,15000.0,0.0,45000.0
13738,473,148,2,3,1282,2,1,15000.0,300.0,14700.0
13739,244,1485,1,,1310,2,1,15000.0,0.0,15000.0
13740,244,1485,1,,1310,2,3,13500.0,4050.0,36450.0
13741,553,986,1,,2699,2,2,13500.0,540.0,26460.0
