session_id,date_sk,customer_sk,channel_sk,started_at,ended_at,source,device
11000085396,450,729.0,,2025-03-25 05:44:03,2025-03-25 06:26:03,ads,mobile
11000085397,234,,,2024-08-21 19:40:33,2024-08-21 20:05:33,social,mobile
11000085398,307,46.0,,2024-11-02 05:46:54,2024-11-02 06:35:54,direct,mobile
11000085399,330,459.0,,2024-11-25 02:28:21,2024-11-25 03:24:21,ads,mobile
11000085400,251,,,2024-09-07 21:17:07,2024-09-07 21:32:07,ads,mobile
11000085401,461,353.0,,2025-04-05 23:54:57,2025-04-06 00:25:57,email,mobile
11000085402,262,,,2024-09-18 14:26:19,2024-09-18 15:10:19,direct,mobile
11000085403,388,,,2025-01-22 15:20:03,2025-01-22 16:09:03,ads,mobile
11000085404,55,1111.0,,2024-02-24 15:10:43,2024-02-24 16:00:43,referral,mobile
11000085405,62,,,2024-03-02 09:42:21,2024-03-02 10:15:21,referral,desktop
11000085406,322,989.0,,2024-11-17 03:07:38,2024-11-17 03:38:38,referral,mobile
11000085407,508,574.0,,2025-05-22 17:20:44,2025-05-22 17:49:44,social,mobile
11000085408,25,786.0,,2024-01-25 17:22:15,2024-01-25 17:46:15,direct,mobile
11000085409,324,794.0,,2024-11-19 02:14:54,2024-11-19 03:09:54,ads,mobile
11000085410,453,,,2025-03-28 09:47:01,2025-03-28 10:02:01,referral,desktop
11000085411,317,485.0,,2024-11-12 15:00:33,2024-11-12 15:09:33,direct,tablet
11000085412,235,,,2024-08-22 07:33:06,2024-08-22 08:30:06,ads,desktop
11000085413,248,1359.0,,2024-09-04 11:51:53,2024-09-04 12:41:53,referral,mobile
11000085414,460,1245.0,,2025-04-04 01:43:19,2025-04-04 01:47:19,social,mobile
11000085415,90,708.0,,2024-03-30 18:26:35,2024-03-30 18:38:35,referral,desktop
11000085416,579,,,2025-08-01 20:52:21,2025-08-01 21:27:21,email,mobile
11000085417,324,451.0,,2024-11-19 15:40:27,2024-11-19 15:41:27,referral,mobile
11000085418,188,1093.0,,2024-07-06 19:10:10,2024-07-06 19:52:10,direct,tablet
11000085419,335,,,2024-11-30 11:52:41,2024-11-30 12:43:41,social,mobile
11000085420,259,,,2024-09-15 12:34:40,2024-09-15 12:47:40,ads,mobile
11000085421,25,85.0,,2024-01-25 22:09:18,2024-01-25 22:17:18,direct,desktop
11000085422,435,1342.0,,2025-03-10 02:23:50,2025-03-10 03:01:50,referral,mobile
11000085423,78,,,2024-03-18 09:17:45,2024-03-18 09:28:45,direct,mobile
11000085424,338,1277.0,,2024-12-03 08:12:16,2024-12-03 08:25:16,referral,mobile
11000085425,233,,,2024-08-20 11:49:14,2024-08-20 11:54:14,email,desktop
11000085426,146,,,2024-05-25 11:36:01,2024-05-25 11:45:01,email,mobile
11000085427,127,53.0,,2024-05-06 10:54:39,2024-05-06 11:10:39,ads,mobile
11000085428,495,,,2025-05-09 23:29:06,2025-05-10 00:02:06,direct,mobile
11000085429,80,739.0,,2024-03-20 01:27:56,2024-03-20 02:07:56,ads,desktop
11000085430,117,326.0,,2024-04-26 13:47:05,,ads,mobile
11000085431,332,,,2024-11-27 20:17:09,2024-11-27 21:17:09,direct,mobile
11000085432,82,,,2024-03-22 18:30:57,2024-03-22 19:29:57,direct,mobile
11000085433,99,908.0,,2024-04-08 05:50:56,2024-04-08 06:49:56,direct,desktop
11000085434,85,,,2024-03-25 01:03:33,2024-03-25 01:10:33,direct,mobile
11000085435,298,1474.0,,2024-10-24 10:14:46,2024-10-24 11:13:46,ads,mobile
11000085436,287,213.0,,2024-10-13 10:37:11,2024-10-13 11:02:11,email,mobile
11000085437,496,1415.0,,2025-05-10 17:17:27,2025-05-10 17:18:27,ads,mobile
11000085438,358,,,2024-12-23 13:11:36,2024-12-23 14:08:36,direct,mobile
11000085439,569,486.0,,2025-07-22 02:38:52,2025-07-22 03:34:52,direct,tablet
11000085440,391,1069.0,,2025-01-25 08:43:20,2025-01-25 09:33:20,direct,desktop
11000085441,282,1484.0,,2024-10-08 20:35:04,2024-10-08 21:25:04,direct,mobile
11000085442,261,59.0,,2024-09-17 10:00:58,2024-09-17 10:22:58,direct,desktop
11000085443,271,736.0,,2024-09-27 06:43:08,2024-09-27 07:37:08,direct,desktop
11000085444,628,1059.0,,2025-09-19 20:35:15,2025-09-19 20:40:15,ads,desktop
11000085445,346,931.0,,2024-12-11 10:51:27,2024-12-11 11:29:27,social,desktop
11000085446,633,139.0,,2025-09-24 12:19:41,,ads,mobile
11000085447,477,,,2025-04-21 11:05:48,2025-04-21 11:33:48,email,mobile
11000085448,512,1479.0,,2025-05-26 19:00:15,2025-05-26 19:40:15,ads,mobile
11000085449,571,,,2025-07-24 08:10:38,2025-07-24 08:39:38,direct,desktop
11000085450,386,353.0,,2025-01-20 15:01:53,2025-01-20 15:45:53,direct,desktop
11000085451,44,1383.0,,2024-02-13 20:10:48,2024-02-13 21:02:48,social,desktop
11000085452,527,,,2025-06-10 14:39:39,2025-06-10 15:25:39,ads,mobile
11000085453,91,266.0,,2024-03-31 02:47:00,,ads,desktop
11000085454,263,1169.0,,2024-09-19 15:29:10,2024-09-19 15:52:10,ads,mobile
11000085455,287,965.0,,2024-10-13 18:44:41,2024-10-13 19:31:41,ads,mobile
11000085456,600,158.0,,2025-08-22 22:26:55,2025-08-22 23:07:55,direct,mobile
11000085457,55,8.0,,2024-02-24 15:39:52,2024-02-24 15:59:52,direct,mobile
11000085458,622,,,2025-09-13 03:41:11,2025-09-13 04:03:11,ads,desktop
11000085459,107,1194.0,,2024-04-16 13:23:51,2024-04-16 14:14:51,direct,mobile
11000085460,5,,,2024-01-05 02:53:17,2024-01-05 03:39:17,social,tablet
11000085461,15,917.0,,2024-01-15 02:57:45,2024-01-15 03:00:45,ads,mobile
11000085462,331,1137.0,,2024-11-26 05:28:23,2024-11-26 05:49:23,direct,mobile
11000085463,151,1466.0,,2024-05-30 23:31:26,2024-05-31 00:04:26,direct,mobile
11000085464,120,454.0,,2024-04-29 06:25:15,2024-04-29 07:09:15,ads,mobile
11000085465,193,,,2024-07-11 09:01:09,2024-07-11 09:49:09,direct,tablet
11000085466,150,,,2024-05-29 12:38:39,2024-05-29 13:18:39,social,mobile
11000085467,13,1166.0,,2024-01-13 07:00:24,2024-01-13 07:57:24,direct,mobile
11000085468,7,129.0,,2024-01-07 17:17:25,2024-01-07 17:58:25,email,desktop
11000085469,474,,,2025-04-18 07:22:29,2025-04-18 08:10:29,referral,desktop
11000085470,287,751.0,,2024-10-13 05:14:57,,direct,mobile
11000085471,516,424.0,,2025-05-30 23:09:43,2025-05-30 23:23:43,direct,desktop
11000085472,176,72.0,,2024-06-24 01:42:58,2024-06-24 02:29:58,ads,desktop
11000085473,499,116.0,,2025-05-13 12:03:47,2025-05-13 12:15:47,social,mobile
11000085474,587,,,2025-08-09 14:06:42,2025-08-09 14:32:42,referral,mobile
11000085475,306,,,2024-11-01 11:23:16,2024-11-01 11:59:16,social,mobile
11000085476,93,514.0,,2024-04-02 15:42:09,2024-04-02 16:11:09,email,mobile
11000085477,234,,,2024-08-21 13:44:05,2024-08-21 14:13:05,ads,desktop
11000085478,326,434.0,,2024-11-21 23:04:19,2024-11-21 23:58:19,direct,desktop
11000085479,511,1393.0,,2025-05-25 11:54:21,,email,desktop
11000085480,609,1417.0,,2025-08-31 22:45:53,2025-08-31 23:37:53,direct,mobile
11000085481,363,,,2024-12-28 11:05:16,2024-12-28 11:51:16,direct,mobile
11000085482,384,,,2025-01-18 00:03:09,2025-01-18 00:30:09,ads,desktop
11000085483,437,906.0,,2025-03-12 22:42:18,2025-03-12 23:31:18,social,mobile
11000085484,144,572.0,,2024-05-23 16:25:45,2024-05-23 16:45:45,direct,mobile
11000085485,477,,,2025-04-21 02:38:24,2025-04-21 02:43:24,direct,desktop
11000085486,152,1145.0,,2024-05-31 03:52:26,2024-05-31 03:58:26,email,mobile
11000085487,90,134.0,,2024-03-30 08:38:52,2024-03-30 08:43:52,ads,mobile
11000085488,632,545.0,,2025-09-23 22:07:26,2025-09-23 23:05:26,ads,desktop
11000085489,628,653.0,,2025-09-19 07:56:14,2025-09-19 08:17:14,direct,tablet
11000085490,580,,,2025-08-02 00:19:16,2025-08-02 01:16:16,email,mobile
11000085491,267,,,2024-09-23 13:45:18,2024-09-23 14:19:18,direct,mobile
11000085492,516,,,2025-05-30 17:04:12,2025-05-30 17:30:12,social,mobile
11000085493,404,1156.0,,2025-02-07 01:44:07,2025-02-07 01:58:07,direct,mobile
11000085494,119,1072.0,,2024-04-28 08:46:20,2024-04-28 09:39:20,direct,desktop
11000085495,267,43.0,,2024-09-23 17:59:25,2024-09-23 18:59:25,social,mobile
11000085496,477,1110.0,,2025-04-21 22:56:07,2025-04-21 23:44:07,email,desktop
11000085497,381,,,2025-01-15 08:03:41,2025-01-15 08:21:41,email,mobile
11000085498,300,1123.0,,2024-10-26 20:42:35,2024-10-26 21:25:35,referral,desktop
11000085499,61,,,2024-03-01 00:32:02,2024-03-01 00:54:02,ads,mobile
11000085500,466,,,2025-04-10 15:39:18,2025-04-10 15:56:18,direct,desktop
11000085501,105,150.0,,2024-04-14 11:22:59,2024-04-14 12:09:59,direct,mobile
11000085502,584,,,2025-08-06 06:30:49,2025-08-06 06:58:49,direct,desktop
11000085503,24,,,2024-01-24 05:22:52,2024-01-24 06:10:52,email,mobile
11000085504,562,244.0,,2025-07-15 09:46:23,2025-07-15 10:05:23,social,mobile
11000085505,321,784.0,,2024-11-16 06:09:13,2024-11-16 06:46:13,direct,mobile
11000085506,182,,,2024-06-30 04:04:19,,social,mobile
11000085507,83,59.0,,2024-03-23 19:57:07,2024-03-23 20:15:07,direct,mobile
11000085508,458,828.0,,2025-04-02 23:55:27,2025-04-03 00:37:27,direct,mobile
11000085509,51,1103.0,,2024-02-20 17:23:50,2024-02-20 17:39:50,direct,mobile
11000085510,72,28.0,,2024-03-12 23:27:20,2024-03-13 00:16:20,social,mobile
11000085511,387,681.0,,2025-01-21 11:39:37,2025-01-21 12:23:37,referral,mobile
11000085512,115,1054.0,,2024-04-24 03:34:24,2024-04-24 04:30:24,direct,mobile
11000085513,616,,,2025-09-07 06:53:11,2025-09-07 07:07:11,direct,mobile
11000085514,620,1475.0,,2025-09-11 09:47:00,2025-09-11 10:22:00,email,mobile
11000085515,635,1467.0,,2025-09-26 15:09:35,2025-09-26 15:16:35,email,desktop
11000085516,72,804.0,,2024-03-12 13:49:29,2024-03-12 14:40:29,ads,mobile
11000085517,324,1057.0,,2024-11-19 22:19:37,2024-11-19 22:34:37,email,mobile
11000085518,15,,,2024-01-15 06:49:09,2024-01-15 06:50:09,email,mobile
11000085519,69,105.0,,2024-03-09 03:09:24,,ads,mobile
11000085520,185,764.0,,2024-07-03 08:38:32,2024-07-03 08:43:32,ads,desktop
11000085521,216,549.0,,2024-08-03 21:35:50,2024-08-03 22:20:50,direct,mobile
11000085522,631,1285.0,,2025-09-22 12:56:21,2025-09-22 13:04:21,direct,mobile
11000085523,328,,,2024-11-23 11:00:04,2024-11-23 11:07:04,direct,mobile
11000085524,554,193.0,,2025-07-07 06:01:14,2025-07-07 06:03:14,social,mobile
11000085525,590,811.0,,2025-08-12 11:26:01,2025-08-12 11:49:01,ads,mobile
11000085526,602,185.0,,2025-08-24 06:48:21,2025-08-24 07:34:21,ads,mobile
11000085527,138,,,2024-05-17 21:09:35,2024-05-17 21:42:35,social,mobile
11000085528,391,233.0,,2025-01-25 14:35:05,2025-01-25 14:51:05,social,mobile
11000085529,194,1127.0,,2024-07-12 04:35:41,2024-07-12 05:14:41,ads,desktop
11000085530,44,,,2024-02-13 23:19:27,2024-02-14 00:16:27,ads,mobile
11000085531,307,67.0,,2024-11-02 17:16:50,2024-11-02 17:40:50,direct,desktop
11000085532,122,132.0,,2024-05-01 06:39:09,2024-05-01 07:11:09,ads,mobile
11000085533,465,1454.0,,2025-04-09 22:08:24,2025-04-09 22:41:24,direct,mobile
11000085534,120,,,2024-04-29 05:53:33,2024-04-29 06:14:33,direct,tablet
11000085535,435,1130.0,,2025-03-10 12:05:04,2025-03-10 12:46:04,referral,mobile
11000085536,417,1293.0,,2025-02-20 06:49:03,2025-02-20 07:44:03,ads,mobile
11000085537,618,507.0,,2025-09-09 20:56:44,2025-09-09 21:56:44,ads,tablet
11000085538,240,,,2024-08-27 14:46:15,2024-08-27 15:06:15,referral,mobile
11000085539,614,1421.0,,2025-09-05 10:29:32,2025-09-05 11:01:32,direct,tablet
11000085540,160,249.0,,2024-06-08 09:14:18,2024-06-08 09:38:18,ads,mobile
11000085541,6,,,2024-01-06 23:10:40,2024-01-07 00:01:40,ads,desktop
11000085542,50,1362.0,,2024-02-19 18:19:41,,referral,desktop
11000085543,263,,,2024-09-19 02:50:25,2024-09-19 02:59:25,social,desktop
11000085544,578,241.0,,2025-07-31 10:27:50,2025-07-31 10:42:50,social,mobile
11000085545,597,864.0,,2025-08-19 20:30:28,,social,desktop
11000085546,578,609.0,,2025-07-31 22:31:43,2025-07-31 23:10:43,ads,mobile
11000085547,496,,,2025-05-10 09:13:03,2025-05-10 09:53:03,direct,mobile
11000085548,470,977.0,,2025-04-14 11:09:57,2025-04-14 11:48:57,referral,mobile
11000085549,485,1401.0,,2025-04-29 19:30:08,2025-04-29 20:09:08,direct,tablet
11000085550,10,,,2024-01-10 03:06:11,2024-01-10 03:55:11,referral,mobile
11000085551,51,,,2024-02-20 13:12:40,2024-02-20 13:34:40,direct,desktop
11000085552,460,1162.0,,2025-04-04 16:35:21,2025-04-04 17:22:21,email,mobile
11000085553,192,235.0,,2024-07-10 01:59:55,2024-07-10 02:34:55,direct,mobile
11000085554,418,,,2025-02-21 23:16:54,2025-02-21 23:55:54,direct,mobile
11000085555,171,1381.0,,2024-06-19 21:42:47,,direct,tablet
11000085556,405,,,2025-02-08 00:38:13,2025-02-08 01:21:13,referral,mobile
11000085557,38,1218.0,,2024-02-07 03:07:34,2024-02-07 03:21:34,ads,mobile
11000085558,421,1141.0,,2025-02-24 04:40:17,2025-02-24 04:57:17,direct,mobile
11000085559,429,993.0,,2025-03-04 04:07:31,2025-03-04 04:45:31,referral,mobile
11000085560,65,347.0,,2024-03-05 00:34:36,2024-03-05 01:19:36,ads,desktop
11000085561,93,1305.0,,2024-04-02 20:30:03,2024-04-02 21:27:03,social,desktop
11000085562,198,,,2024-07-16 03:07:57,2024-07-16 04:05:57,direct,mobile
11000085563,580,502.0,,2025-08-02 10:10:57,2025-08-02 11:04:57,referral,desktop
11000085564,432,,,2025-03-07 08:54:59,2025-03-07 09:17:59,ads,mobile
11000085565,207,,,2024-07-25 17:40:51,2024-07-25 18:23:51,ads,mobile
11000085566,321,,,2024-11-16 11:51:45,2024-11-16 12:42:45,email,mobile
11000085567,86,1172.0,,2024-03-26 07:55:44,2024-03-26 08:13:44,ads,desktop
11000085568,453,946.0,,2025-03-28 01:05:34,2025-03-28 01:50:34,ads,mobile
11000085569,79,816.0,,2024-03-19 19:49:08,2024-03-19 20:46:08,social,mobile
11000085570,365,54.0,,2024-12-30 16:53:37,2024-12-30 17:19:37,ads,mobile
11000085571,70,913.0,,2024-03-10 22:29:28,2024-03-10 22:38:28,direct,mobile
11000085572,410,,,2025-02-13 12:21:35,,referral,mobile
11000085573,584,,,2025-08-06 07:34:09,2025-08-06 08:21:09,ads,mobile
11000085574,62,1469.0,,2024-03-02 14:56:13,2024-03-02 15:51:13,social,mobile
11000085575,484,1337.0,,2025-04-28 23:27:49,2025-04-28 23:36:49,ads,mobile
11000085576,180,463.0,,2024-06-28 07:43:13,2024-06-28 08:00:13,ads,mobile
11000085577,563,,,2025-07-16 06:23:54,2025-07-16 06:54:54,referral,mobile
11000085578,597,1356.0,,2025-08-19 11:36:48,2025-08-19 11:56:48,ads,mobile
11000085579,536,,,2025-06-19 07:11:43,2025-06-19 08:05:43,email,mobile
11000085580,451,,,2025-03-26 17:33:10,2025-03-26 18:29:10,referral,mobile
11000085581,463,,,2025-04-07 18:56:43,2025-04-07 19:47:43,referral,mobile
11000085582,263,638.0,,2024-09-19 08:40:38,2024-09-19 09:14:38,ads,desktop
11000085583,520,,,2025-06-03 03:19:42,2025-06-03 03:58:42,direct,mobile
11000085584,349,,,2024-12-14 04:22:58,2024-12-14 05:19:58,ads,mobile
11000085585,165,,,2024-06-13 23:46:38,2024-06-14 00:33:38,social,desktop
11000085586,307,,,2024-11-02 01:22:37,2024-11-02 02:01:37,ads,mobile
11000085587,374,,,2025-01-08 13:35:20,2025-01-08 13:40:20,direct,mobile
11000085588,193,,,2024-07-11 18:44:26,2024-07-11 19:42:26,ads,desktop
11000085589,459,1096.0,,2025-04-03 18:47:35,2025-04-03 19:15:35,referral,tablet
11000085590,86,,,2024-03-26 15:20:56,2024-03-26 15:29:56,ads,mobile
11000085591,42,1380.0,,2024-02-11 10:46:03,2024-02-11 11:30:03,ads,mobile
11000085592,327,1405.0,,2024-11-22 12:24:54,2024-11-22 12:27:54,ads,mobile
11000085593,445,,,2025-03-20 17:46:34,2025-03-20 18:44:34,ads,mobile
11000085594,375,465.0,,2025-01-09 22:50:11,2025-01-09 23:01:11,ads,mobile
11000085595,622,1088.0,,2025-09-13 11:44:39,2025-09-13 12:08:39,email,desktop
11000085596,590,920.0,,2025-08-12 11:42:30,2025-08-12 12:08:30,direct,desktop
11000085597,168,133.0,,2024-06-16 15:02:34,2024-06-16 15:53:34,direct,tablet
11000085598,282,1218.0,,2024-10-08 01:22:56,2024-10-08 01:24:56,direct,desktop
11000085599,52,986.0,,2024-02-21 15:20:30,2024-02-21 15:58:30,direct,desktop
11000085600,179,385.0,,2024-06-27 23:56:05,2024-06-28 00:45:05,direct,tablet
11000085601,413,,,2025-02-16 18:33:19,2025-02-16 18:46:19,referral,tablet
11000085602,304,1015.0,,2024-10-30 15:13:39,2024-10-30 15:56:39,referral,mobile
11000085603,133,745.0,,2024-05-12 10:02:15,2024-05-12 10:53:15,social,mobile
11000085604,339,,,2024-12-04 17:40:51,2024-12-04 18:01:51,referral,mobile
11000085605,138,584.0,,2024-05-17 21:44:33,2024-05-17 22:19:33,email,desktop
11000085606,138,1244.0,,2024-05-17 04:01:43,2024-05-17 04:48:43,social,mobile
11000085607,587,1120.0,,2025-08-09 08:28:25,2025-08-09 08:46:25,referral,mobile
11000085608,324,1198.0,,2024-11-19 19:49:23,2024-11-19 20:13:23,social,mobile
11000085609,516,,,2025-05-30 04:14:05,2025-05-30 04:45:05,ads,mobile
11000085610,559,61.0,,2025-07-12 19:09:56,2025-07-12 19:43:56,social,desktop
11000085611,594,306.0,,2025-08-16 03:31:32,2025-08-16 04:24:32,direct,mobile
11000085612,199,1025.0,,2024-07-17 16:44:59,2024-07-17 16:51:59,ads,mobile
11000085613,170,,,2024-06-18 12:08:28,2024-06-18 12:16:28,referral,mobile
11000085614,17,497.0,,2024-01-17 15:20:12,2024-01-17 15:36:12,ads,mobile
11000085615,58,1129.0,,2024-02-27 19:50:09,2024-02-27 20:01:09,social,mobile
11000085616,281,515.0,,2024-10-07 03:10:49,2024-10-07 03:29:49,direct,desktop
11000085617,506,,,2025-05-20 22:11:34,2025-05-20 22:12:34,direct,mobile
11000085618,314,,,2024-11-09 19:03:38,2024-11-09 19:52:38,ads,mobile
11000085619,481,1105.0,,2025-04-25 18:11:55,2025-04-25 18:45:55,social,mobile
11000085620,486,1079.0,,2025-04-30 14:27:39,2025-04-30 14:37:39,referral,desktop
11000085621,553,766.0,,2025-07-06 11:01:56,2025-07-06 11:10:56,direct,mobile
11000085622,461,,,2025-04-05 13:03:22,2025-04-05 13:47:22,direct,desktop
11000085623,196,,,2024-07-14 10:34:47,2024-07-14 11:19:47,ads,mobile
11000085624,24,,,2024-01-24 07:58:23,2024-01-24 08:42:23,ads,mobile
11000085625,408,1079.0,,2025-02-11 22:08:24,2025-02-11 22:20:24,social,mobile
11000085626,576,1378.0,,2025-07-29 01:11:52,2025-07-29 01:34:52,referral,tablet
11000085627,389,1105.0,,2025-01-23 09:41:34,2025-01-23 10:37:34,ads,mobile
11000085628,33,,,2024-02-02 01:41:21,2024-02-02 01:49:21,referral,mobile
11000085629,596,1495.0,,2025-08-18 06:14:31,2025-08-18 06:30:31,ads,tablet
11000085630,592,536.0,,2025-08-14 19:20:57,2025-08-14 19:30:57,referral,mobile
11000085631,322,1060.0,,2024-11-17 07:55:58,2024-11-17 08:52:58,ads,desktop
11000085632,27,303.0,,2024-01-27 15:17:04,2024-01-27 15:35:04,referral,mobile
11000085633,448,1141.0,,2025-03-23 02:49:07,2025-03-23 03:27:07,direct,mobile
11000085634,154,,,2024-06-02 04:10:26,2024-06-02 04:49:26,ads,mobile
11000085635,409,248.0,,2025-02-12 17:42:45,2025-02-12 17:47:45,direct,desktop
11000085636,189,1092.0,,2024-07-07 22:22:44,2024-07-07 22:31:44,social,tablet
11000085637,421,,,2025-02-24 10:09:52,2025-02-24 11:01:52,direct,desktop
11000085638,442,1203.0,,2025-03-17 20:00:58,2025-03-17 20:04:58,direct,desktop
11000085639,204,,,2024-07-22 17:09:36,2024-07-22 18:09:36,referral,mobile
11000085640,57,,,2024-02-26 23:14:57,2024-02-26 23:55:57,ads,mobile
11000085641,102,,,2024-04-11 02:52:16,2024-04-11 03:25:16,direct,desktop
11000085642,227,,,2024-08-14 04:07:22,2024-08-14 04:56:22,social,mobile
11000085643,532,172.0,,2025-06-15 04:28:45,2025-06-15 05:06:45,ads,mobile
11000085644,418,622.0,,2025-02-21 14:50:38,2025-02-21 15:30:38,direct,mobile
11000085645,116,253.0,,2024-04-25 10:09:26,2024-04-25 11:01:26,direct,mobile
11000085646,529,,,2025-06-12 19:19:22,2025-06-12 19:42:22,email,mobile
11000085647,271,,,2024-09-27 13:53:09,2024-09-27 14:38:09,email,mobile
11000085648,610,56.0,,2025-09-01 17:27:10,2025-09-01 17:50:10,direct,mobile
11000085649,563,85.0,,2025-07-16 09:08:22,2025-07-16 09:52:22,referral,mobile
11000085650,291,244.0,,2024-10-17 15:03:11,2024-10-17 15:05:11,direct,desktop
11000085651,392,,,2025-01-26 21:12:27,2025-01-26 21:48:27,ads,mobile
11000085652,275,,,2024-10-01 05:50:22,2024-10-01 06:38:22,ads,mobile
11000085653,559,,,2025-07-12 19:34:00,2025-07-12 19:41:00,direct,mobile
11000085654,66,1242.0,,2024-03-06 23:36:45,2024-03-07 00:21:45,ads,desktop
11000085655,49,,,2024-02-18 05:56:15,2024-02-18 06:23:15,ads,mobile
11000085656,114,,,2024-04-23 20:25:50,2024-04-23 21:02:50,direct,mobile
11000085657,306,566.0,,2024-11-01 06:01:56,2024-11-01 06:29:56,ads,mobile
11000085658,546,925.0,,2025-06-29 06:26:39,2025-06-29 07:02:39,direct,mobile
11000085659,548,1296.0,,2025-07-01 22:25:00,2025-07-01 22:50:00,social,mobile
11000085660,231,843.0,,2024-08-18 01:30:31,2024-08-18 02:00:31,direct,desktop
11000085661,583,554.0,,2025-08-05 01:35:08,,direct,mobile
11000085662,148,,,2024-05-27 07:41:40,2024-05-27 07:55:40,ads,desktop
11000085663,586,777.0,,2025-08-08 15:36:54,2025-08-08 16:22:54,direct,tablet
11000085664,178,345.0,,2024-06-26 02:25:03,2024-06-26 02:33:03,ads,mobile
11000085665,315,,,2024-11-10 04:34:53,2024-11-10 04:41:53,direct,mobile
11000085666,540,,,2025-06-23 14:12:48,2025-06-23 14:19:48,social,mobile
11000085667,462,260.0,,2025-04-06 18:49:59,2025-04-06 19:46:59,social,desktop
11000085668,257,539.0,,2024-09-13 08:27:47,2024-09-13 09:11:47,social,mobile
11000085669,106,1076.0,,2024-04-15 12:30:29,2024-04-15 13:00:29,direct,desktop
11000085670,571,917.0,,2025-07-24 15:37:02,2025-07-24 16:28:02,email,mobile
11000085671,450,34.0,,2025-03-25 06:37:33,2025-03-25 07:12:33,social,desktop
11000085672,580,,,2025-08-02 00:01:41,2025-08-02 00:12:41,ads,desktop
11000085673,557,195.0,,2025-07-10 00:15:32,2025-07-10 01:09:32,email,mobile
11000085674,117,1119.0,,2024-04-26 20:51:38,2024-04-26 21:27:38,ads,tablet
11000085675,47,,,2024-02-16 12:50:03,2024-02-16 13:30:03,ads,mobile
11000085676,150,912.0,,2024-05-29 03:19:45,2024-05-29 04:02:45,email,tablet
11000085677,367,921.0,,2025-01-01 17:11:19,2025-01-01 17:38:19,ads,desktop
11000085678,8,672.0,,2024-01-08 06:44:08,2024-01-08 07:22:08,email,mobile
11000085679,277,566.0,,2024-10-03 15:36:28,2024-10-03 16:06:28,direct,desktop
11000085680,276,958.0,,2024-10-02 16:02:38,2024-10-02 16:07:38,direct,mobile
11000085681,214,,,2024-08-01 05:29:11,2024-08-01 05:49:11,direct,mobile
11000085682,489,,,2025-05-03 00:31:11,2025-05-03 00:32:11,ads,mobile
